172.18.0.1 - - [08/Jan/2026:08:02:00 +0000] "GET /api/public/branches HTTP/1.1" 301 169 "-" "curl/8.17.0" "-"
172.18.0.1 - - [24/Jan/2026:11:00:10 +0000] "GET /icon-192x192.png HTTP/2.0" 200 1077165 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:17 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:17 +0000] "GET / HTTP/2.0" 200 976 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:17 +0000] "GET /assets/index-CrD1fiHe.css HTTP/2.0" 304 0 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:17 +0000] "GET /assets/index-Dyf28Col.js HTTP/2.0" 304 0 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:17 +0000] "GET /assets/Icon%20Chat%20NXXZ-C63mnXsh.png HTTP/2.0" 304 0 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:17 +0000] "GET /api/auth/user HTTP/2.0" 200 189 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:17 +0000] "GET /sw.js HTTP/2.0" 200 2367 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:18 +0000] "GET /sw.js HTTP/2.0" 200 2367 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:18 +0000] "GET /manifest.json HTTP/2.0" 200 576 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:18 +0000] "GET /icon-192x192.png HTTP/2.0" 200 1077165 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [24/Jan/2026:11:00:28 +0000] "\x16\x03\x01\x06\xD2\x01\x00\x06\xCE\x03\x03\x0Ct8\xCBU\xCB\x13\x13\xE5\x1E\xD6\xA1h)G\xDD\x11YEA\xCA\xA2wYX\x88\x18\x84K\x10\xB5\x8B w\x0E\x05\x9A\x9Cp@/9pt\x89yb\xD2E\xF0\xA3\xD97}\xA1\x03a*\x8D\xC6`]'\xD3\x11\x00 " 400 157 "-" "-" "-"
172.18.0.1 - - [24/Jan/2026:11:00:28 +0000] "\x16\x03\x01\x06\xB2\x01\x00\x06\xAE\x03\x03\x1B*LP\x98\x0ER:\xE8\x17\xE2\xD9t\x8A" 400 157 "-" "-" "-"
172.18.0.1 - - [24/Jan/2026:11:00:28 +0000] "\x16\x03\x01\x06\xF2\x01\x00\x06\xEE\x03\x03\xB6\x94\xAE\x13\xC6\xCC\x8B&\xDF\xBA\xBD:\xA4\xBB4\xE0\xAF_\xA6iR\x81\xB1:\x81\xB9zz\xFC\x88]\xA0 \xA5#\x18a\xA4\xF6}H\xC1)\xFD\xA6#\x07\x22\xB5\xFDO\xE0\xDE\x96\xA4\xFB\x82\xE2#\xFB\xE6\x00\xCE\xCC\x01\x00 **\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x01\x00\x06\x85\x8A\x8A\x00\x00\x00\x00\x00\x0E\x00\x0C\x00\x00\x09localhost\x00\x12\x00\x00\x00\x1B\x00\x03\x02\x00\x02\x00" 400 157 "-" "-" "-"
172.18.0.1 - - [24/Jan/2026:11:00:28 +0000] "\x16\x03\x01\x06\xF2\x01\x00\x06\xEE\x03\x03\x85\xB4\xE1\xC4\xEB\xB6,\x5C\xC0\x89\x8F8\xA4&J\x85\xA5\xD4,\x05X\x9B!H2\xB8]*|#\x82\x95 1y\xEF}\xBCb\xE8^\x8F\xB3\xB2\x98\xBB\xEA\x13r\xBC\xBC\x7F/1V\xF8YS0\xC6o\x9FS\x1A\x8E\x00 \xDA\xDA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x01\x00\x06\x85**\x00\x00\x003\x04\xEF\x04\xED**\x00\x01\x00\x11\xEC\x04\xC0\x9AzE\x08g\x8E\xFB8j\x08C\x80\xA1\xFB\x16\xF2\xE5\xC8\xDE\xBA#F\xBB\x84\x96\xA3g\x07\xC1\x1B\x0B\x92\xAD\xD5d4\xA1(m\x94x\xAF\xCA{h\x03\xC7w\xA8|\x9DI\x89u\xECT" 400 157 "-" "-" "-"
172.18.0.1 - - [24/Jan/2026:11:00:28 +0000] "\x16\x03\x01\x07\x12\x01\x00\x07\x0E\x03\x03\x83\xF4{\xD7\xCB\xA4\xAB\xCF\xC4\xD8\x1D\xA1\xB0\x83}\x1D\x1A\xAAW" 400 157 "-" "-" "-"
172.18.0.1 - - [24/Jan/2026:11:00:28 +0000] "\x16\x03\x01\x07\x12\x01\x00\x07\x0E\x03\x03" 400 157 "-" "-" "-"
172.18.0.1 - - [24/Jan/2026:11:38:33 +0000] "\x16\x03\x01\x06\xF2\x01\x00\x06\xEE\x03\x03\xDE\xBFQ^\xC0\x8D\x1C\xBE\xD8\xE0\xB0\x88\x5Cz\x9E\xDEm\xFF\xEE]\x1A\x1F\x8B\xBEL\x95r\x93v\x99A\x81 \x7F\x93{*\x12\x95\xE3^\xDB\xBE\x17J\x011\xC3\xD4E\xB6\xDE!e>@^" 400 157 "-" "-" "-"
172.18.0.1 - - [24/Jan/2026:11:38:33 +0000] "\x16\x03\x01\x07\x12\x01\x00\x07\x0E\x03\x03\x83(\x0BU+\xA1(\xDE\x1A\xBB\xA8\xAA\x7F\xC8\xDA\x11k\xAA\xA2r\x8A\x9F.j\x9B\x95\xB0\xE3\x1Fy\x02q _\xBEi\xD4p\x16\xB4\xE4\xAA\x89\xBEJ\x15\x83e\x8B\x01\xC9\x1C\x91\xFC\xAB\xC6\xFF\xC8\xD5;{h\xA7\xC2\x8B\x00 \x1A\x1A\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x01\x00\x06\xA5\xBA\xBA\x00\x00\x00-\x00\x02\x01\x01\x00" 400 157 "-" "-" "-"
172.18.0.1 - - [24/Jan/2026:11:38:33 +0000] "\x16\x03\x01\x06\xD2\x01\x00\x06\xCE\x03\x03\xD1~\x84\x15\x9Df\xC3\x96Ww\xC8\xAC\xAAO\xD1\xED\xEA(\xB7u\xAF\x97\x1EP\xBF\xBE\xEA\xC48\xD6\xBB\xEA 3\xAFp\x16\x8C\xD0\xC3\xCA\xEE\x1Ea\xAD]m\x054\xD8^\xB6\x95\x0C\xD2\xEB\xBF\xD7\xE7\xF6\x05\x9Do\xB1\xDD\x00 JJ\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x01\x00\x06e\x9A\x9A\x00\x00\x00\x10\x00\x0E\x00\x0C\x02h2\x08http/1.1\x00\x0B\x00\x02\x01\x00\x00+\x00\x07\x06JJ\x03\x04\x03\x03\x00\x05\x00\x05\x01\x00\x00\x00\x00\x003\x04\xEF\x04\xEDzz\x00\x01\x00\x11\xEC\x04\xC0\x82\x1Ca[\x03\xC3\x94\x85\xBA\xCDQ\x94\x17\x113\x00ya\xB0yW\xFA\x16\xA8\xD44Z\xC8\xB4<a\xF0\xC5J\xAB\xB3\x188\xA0\x5C\xA0\x80\x9D0\x0CZ\x8C\x108\x8Cl\xB0\xA5\x819\x9A\xC6\xB2\xE8\x85Vem\x9F\xA8\xB8\x1F\xE8\x8F\x90\xC7\x10\x1D|d\x08)\x98\xED\xFC,{\x04\x86\x88#\x09\xC8qJz\x00\x9A]\x22P\xF0\x19\xA4\x90\xF0\x0E\xE4Z9u\xA5\x8AtX\xCB&\x08b\xA3\xA2\x15\xA5H:\xF7\x843T\x0BR?\x22\xCD/\x02\xB5<\xA1" 400 157 "-" "-" "-"
172.18.0.1 - - [24/Jan/2026:11:38:33 +0000] "\x16\x03\x01\x06\xB2\x01\x00\x06\xAE\x03\x03\xB7\x8A\xB2\xE1\x93\x96\xD7\xB5\xD6\xC4t\xDBA&m\xBE|\xD8\x94\xCD\xFE\xB9\x82\x96\xA2\xD0(9\xB0o\xE5( \x82;\xECE`q_\xC5E\x92\xF6D,ce\xB5C\x97Cz\xA1dEIQ\x1B\xF3\xE7\x15\xA1\xA0\x9A\x00 \xDA\xDA\x13\x01\x13\x02\x13\x03\xC0+\xC0/\xC0,\xC00\xCC\xA9\xCC\xA8\xC0\x13\xC0\x14\x00\x9C\x00\x9D\x00/\x005\x01\x00\x06E\xCA\xCA\x00\x00\xFE" 400 157 "-" "-" "-"
172.18.0.1 - - [02/Feb/2026:07:35:02 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:05 +0000] "GET / HTTP/2.0" 200 976 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:05 +0000] "GET /assets/index-CrD1fiHe.css HTTP/2.0" 200 20101 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:05 +0000] "GET /assets/index-Dyf28Col.js HTTP/2.0" 200 313807 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:06 +0000] "GET /api/auth/user HTTP/2.0" 401 26 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:06 +0000] "GET /sw.js HTTP/2.0" 200 2367 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:06 +0000] "GET /assets/Icon%20Chat%20NXXZ-C63mnXsh.png HTTP/2.0" 200 1077165 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:06 +0000] "GET /sw.js HTTP/2.0" 200 2367 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:06 +0000] "GET /icon-192x192.png HTTP/2.0" 200 1077165 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:06 +0000] "GET /manifest.json HTTP/2.0" 200 576 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:07 +0000] "GET /icon-512x512.png HTTP/2.0" 200 1077165 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:35:07 +0000] "GET /icon-192x192.png HTTP/2.0" 200 1077165 "https://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:36:56 +0000] "GET / HTTP/1.1" 400 657 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
172.18.0.1 - - [02/Feb/2026:07:36:56 +0000] "GET /favicon.ico HTTP/1.1" 400 657 "http://localhost:443/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
